Time,ObjectX,ObjectY,ObjectZ,CameraX,CameraY,CameraZ,Distance,DeltaDistance,InitialDistance
36.59,-0.0413,1.5000,1.4231,0.0003,1.4998,-0.0002,1.4239,-0.0655,1.4894
36.70,-0.0203,1.5000,1.4130,0.0003,1.4998,-0.0002,1.4134,-0.0760,1.4894
36.82,0.0008,1.5000,1.4029,0.0002,1.4997,-0.0002,1.4031,-0.0863,1.4894
36.92,0.0188,1.5000,1.3943,0.0002,1.4997,-0.0002,1.3945,-0.0948,1.4894
37.04,0.0398,1.5000,1.3842,0.0002,1.4997,-0.0002,1.3849,-0.1045,1.4894
37.14,0.0579,1.5000,1.3755,0.0002,1.4996,-0.0001,1.3769,-0.1125,1.4894
37.25,0.0790,1.5000,1.3654,0.0002,1.4997,-0.0002,1.3679,-0.1215,1.4894
37.35,0.0973,1.5000,1.3576,0.0002,1.4997,-0.0001,1.3612,-0.1282,1.4894
37.45,0.1160,1.5000,1.3496,0.0002,1.4997,-0.0002,1.3547,-0.1347,1.4894
37.57,0.1371,1.5000,1.3405,0.0002,1.4997,-0.0001,1.3476,-0.1418,1.4894
37.69,0.1586,1.5000,1.3313,0.0003,1.4997,-0.0001,1.3407,-0.1486,1.4894
37.79,0.1769,1.5000,1.3234,0.0003,1.4997,-0.0002,1.3353,-0.1541,1.4894
37.90,0.1983,1.5000,1.3142,0.0002,1.4998,-0.0002,1.3292,-0.1601,1.4894
38.00,0.2169,1.5000,1.3063,0.0003,1.4997,-0.0001,1.3242,-0.1652,1.4894
38.12,0.2383,1.5000,1.2971,0.0002,1.4998,-0.0001,1.3189,-0.1705,1.4894
38.24,0.2597,1.5000,1.2879,0.0003,1.4998,-0.0001,1.3139,-0.1755,1.4894
38.34,0.2781,1.5000,1.2800,0.0003,1.4998,-0.0001,1.3099,-0.1794,1.4894
38.45,0.2995,1.5000,1.2709,0.0003,1.4998,-0.0001,1.3057,-0.1837,1.4894
38.57,0.3210,1.5000,1.2616,0.0003,1.4999,-0.0001,1.3019,-0.1875,1.4894
38.69,0.3424,1.5000,1.2525,0.0002,1.4999,-0.0001,1.2984,-0.1910,1.4894
38.79,0.3608,1.5000,1.2446,0.0002,1.4999,-0.0001,1.2958,-0.1936,1.4894
38.90,0.3822,1.5000,1.2354,0.0002,1.4999,-0.0001,1.2932,-0.1962,1.4894
39.00,0.4006,1.5000,1.2275,0.0002,1.5000,-0.0001,1.2913,-0.1981,1.4894
39.12,0.3773,1.5000,1.2259,0.0002,1.4999,-0.0001,1.2827,-0.2067,1.4894
39.22,0.3572,1.5000,1.2245,0.0002,1.4999,-0.0001,1.2755,-0.2139,1.4894
39.34,0.3341,1.5000,1.2228,0.0003,1.4999,0.0000,1.2676,-0.2218,1.4894
39.44,0.3141,1.5000,1.2214,0.0003,1.5000,0.0000,1.2610,-0.2283,1.4894
39.55,0.2908,1.5000,1.2198,0.0003,1.4999,0.0000,1.2539,-0.2355,1.4894
39.65,0.2709,1.5000,1.2184,0.0003,1.4999,0.0000,1.2481,-0.2413,1.4894
39.77,0.2476,1.5000,1.2168,0.0003,1.4999,0.0000,1.2417,-0.2477,1.4894
39.87,0.2276,1.5000,1.2153,0.0003,1.4998,0.0000,1.2364,-0.2530,1.4894
39.99,0.2044,1.5000,1.2137,0.0005,1.4996,0.0003,1.2304,-0.2589,1.4894
40.10,0.1812,1.5000,1.2121,0.0004,1.4997,0.0001,1.2254,-0.2640,1.4894
40.20,0.1612,1.5000,1.2107,0.0003,1.4998,0.0002,1.2211,-0.2683,1.4894
40.32,0.1379,1.5000,1.2090,0.0002,1.4998,0.0001,1.2168,-0.2726,1.4894
40.42,0.1179,1.5000,1.2076,0.0002,1.4998,0.0001,1.2132,-0.2761,1.4894
40.54,0.0947,1.5000,1.2060,0.0003,1.4997,0.0000,1.2097,-0.2797,1.4894
40.64,0.0746,1.5000,1.2046,0.0003,1.4997,0.0000,1.2069,-0.2825,1.4894
40.74,0.0548,1.5000,1.2032,0.0003,1.4998,-0.0002,1.2046,-0.2848,1.4894
40.85,0.0315,1.5000,1.2016,0.0004,1.4997,-0.0001,1.2021,-0.2873,1.4894
40.97,0.0082,1.5000,1.1999,0.0003,1.4997,-0.0001,1.2001,-0.2893,1.4894
41.09,0.0008,1.5000,1.2160,0.0003,1.4996,-0.0002,1.2162,-0.2732,1.4894
41.19,-0.0001,1.5000,1.2362,0.0004,1.4996,-0.0003,1.2364,-0.252
