Time,ObjectX,ObjectY,ObjectZ,CameraX,CameraY,CameraZ,Distance,DeltaDistance,InitialDistance
47.34,0.0000,1.5000,1.5000,-0.0011,1.5010,0.0018,1.4982,-0.0022,1.5005
47.47,0.0000,1.5000,1.5000,-0.0011,1.5009,0.0018,1.4982,-0.0022,1.5005
47.61,0.0000,1.5000,1.5000,-0.0012,1.5010,0.0015,1.4985,-0.0020,1.5005
47.74,0.0000,1.5000,1.5000,-0.0012,1.5009,0.0014,1.4986,-0.0019,1.5005
47.84,0.0000,1.5000,1.5000,-0.0014,1.5010,0.0015,1.4985,-0.0020,1.5005
47.94,0.0000,1.5000,1.5000,-0.0013,1.5010,0.0014,1.4986,-0.0019,1.5005
48.07,0.0000,1.5000,1.5000,-0.0014,1.5011,0.0015,1.4985,-0.0020,1.5005
48.20,0.0000,1.5000,1.5000,-0.0014,1.5010,0.0015,1.4985,-0.0020,1.5005
48.33,0.0000,1.5000,1.5000,-0.0014,1.5011,0.0016,1.4984,-0.0021,1.5005
48.44,0.0000,1.5000,1.5000,-0.0014,1.5011,0.0016,1.4984,-0.0021,1.5005
48.54,0.0000,1.5000,1.5000,-0.0013,1.5011,0.0017,1.4983,-0.0022,1.5005
48.67,0.0000,1.5000,1.5000,-0.0013,1.5011,0.0018,1.4982,-0.0022,1.5005
48.80,0.0000,1.5000,1.5000,-0.0014,1.5012,0.0017,1.4983,-0.0022,1.5005
48.94,0.0000,1.5000,1.5000,-0.0013,1.5012,0.0018,1.4982,-0.0022,1.5005
49.04,0.0000,1.5000,1.5000,-0.0013,1.5012,0.0017,1.4983,-0.0022,1.5005
49.17,0.0000,1.5000,1.5000,-0.0014,1.5011,0.0017,1.4983,-0.0022,1.5005
49.27,0.0000,1.5000,1.5000,-0.0014,1.5012,0.0017,1.4983,-0.0022,1.5005
49.40,0.0000,1.5000,1.5000,-0.0016,1.5012,0.0015,1.4985,-0.0020,1.5005
49.53,0.0000,1.5000,1.5000,-0.0017,1.5012,0.0014,1.4986,-0.0018,1.5005
49.64,0.0000,1.5000,1.5000,-0.0017,1.5011,0.0014,1.4986,-0.0019,1.5005
49.74,0.0000,1.5000,1.5000,-0.0018,1.5011,0.0013,1.4987,-0.0017,1.5005
49.87,0.0000,1.5000,1.5000,-0.0018,1.5011,0.0012,1.4988,-0.0017,1.5005
50.00,0.0000,1.5000,1.5000,-0.0018,1.5012,0.0013,1.4987,-0.0018,1.5005
50.14,0.0000,1.5000,1.5000,-0.0024,1.4998,0.0004,1.4997,-0.0008,1.5005
50.27,0.0000,1.5000,1.5000,-0.0025,1.4993,0.0005,1.4995,-0.0010,1.5005
50.40,0.0000,1.5000,1.5000,-0.0026,1.4993,0.0004,1.4996,-0.0009,1.5005
50.50,0.0000,1.5000,1.5000,-0.0026,1.4992,0.0006,1.4994,-0.0010,1.5005
50.60,0.0000,1.5000,1.5000,-0.0027,1.4992,0.0004,1.4996,-0.0009,1.5005
50.74,0.0000,1.5000,1.5000,-0.0026,1.4992,0.0005,1.4995,-0.0009,1.5005
50.84,0.0000,1.5000,1.5000,-0.0026,1.4991,0.0005,1.4995,-0.0010,1.5005
50.94,0.0000,1.5000,1.5000,-0.0026,1.4990,0.0006,1.4994,-0.0010,1.5005
51.07,0.0000,1.5000,1.5000,-0.0026,1.4991,0.0005,1.4995,-0.0009,1.5005
51.20,0.0000,1.5000,1.5000,-0.0024,1.4991,0.0005,1.4995,-0.0010,1.5005
51.34,0.0000,1.5000,1.5000,-0.0026,1.4994,0.0004,1.4996,-0.0009,1.5005
51.44,0.0000,1.5000,1.5000,-0.0024,1.4992,0.0005,1.4995,-0.0010,1.5005
51.57,0.0000,1.5000,1.5000,-0.0023,1.4993,0.0005,1.4995,-0.0010,1.5005
51.67,0.0000,1.5000,1.5000,-0.0023,1.4993,0.0006,1.4994,-0.0011,1.5005
51.80,0.0000,1.5000,1.5000,-0.0022,1.4992,0.0005,1.4995,-0.0010,1.5005
51.93,0.0000,1.5000,1.5000,-0.0022,1.4992,0.0005,1.4995,-0.0010,1.5005
52.04,0.0000,1.5000,1.5000,-0.0021,1.4992,0.0006,1.4994,-0.0011,1.5005
52.17,0.0000,1.5000,1.5000,-0.0021,1.4992,0.0005,1.4995,-0.0010,1.5005
52.27,0.0000,1.5000,1.5000,-0.0020,1.4992,0.0005,1.4995,-0.0010,1.5005
52.40,0.0000,1.5000,1.5000,-0.0020,1.4991,0.0005,1.4995,-0.0009,1.5005
52.54,0.0000,1.5000,1.5000,-0.0020,1.4992,0.0005,1.4995,-0.0010,1.5005
52.64,0.0000,1.5000,1.5000,-0.0020,1.4993,0.0004,1.4996,-0.0009,1.5005
52.74,0.0000,1.5000,1.5000,-0.0020,1.4992,0.0005,1.4995,-0.0010,1.5005
52.87,0.0000,1.5000,1.5000,-0.0021,1.4993,0.0004,1.4996,-0.0008,1.5005
53.00,0.0000,1.5000,1.5000,-0.0021,1.4991,0.0005,1.4995,-0.0009,1.5005
53.13,0.0000,1.5000,1.5000,-0.0022,1.4991,0.0003,1.4997,-0.0008,1.5005
53.24,0.0000,1.5000,1.5000,-0.0021,1.4992,0.0003,1.4997,-0.0008,1.5005
53.34,0.0000,1.5000,1.5000,-0.0022,1.4991,0.0003,1.4997,-0.0008,1.5005
53.47,0.0000,1.5000,1.5000,-0.0022,1.4991,0.0005,1.4995,-0.0010,1.5005
53.60,0.0000,1.5000,1.5000,-0.0022,1.4990,0.0004,1.4996,-0.0009,1.5005
53.73,0.0000,1.5000,1.5000,-0.0022,1.4990,0.0004,1.4996,-0.0008,1.5005
53.84,0.0000,1.5000,1.5000,-0.0022,1.4990,0.0004,1.4996,-0.0009,1.5005
53.97,0.0000,1.5000,1.5000,-0.0022,1.4990,0.0003,1.4997,-0.0008,1.5005
54.07,0.0000,1.5000,1.5000,-0.0022,1.4990,0.0005,1.4995,-0.0010,1.5005
54.20,0.0000,1.5000,1.5000,-0.0021,1.4989,0.0005,1.4995,-0.0010,1.5005
54.30,0.0000,1.5000,1.5000,-0.0022,1.4990,0.0004,1.4996,-0.0009,1.5005
54.42,0.0000,1.5000,1.5000,-0.0021,1.4990,0.0005,1.4995,-0.0010,1.5005
54.52,0.0000,1.5000,1.5000,-0.0021,1.4991,0.0004,1.4996,-0.0008,1.5005
54.63,0.0000,1.5000,1.5000,-0.0021,1.4990,0.0004,1.4996,-0.0009,1.5005
54.73,0.0000,1.5000,1.5000,-0.0021,1.4991,0.0004,1.4996,-0.0009,1.5005
54.83,0.0000,1.5000,1.5000,-0.0021,1.4991,0.0004,1.4996,-0.0008,1.5005
54.95,0.0000,1.5000,1.5000,-0.0021,1.4991,0.0003,1.4997,-0.0008,1.5005
55.05,0.0000,1.5000,1.5000,-0.0021,1.4991,0.0003,1.4997,-0.0008,1.5005
55.17,0.0000,1.5000,1.5000,-0.0022,1.4992,0.0004,1.4996,-0.0009,1.5005
55.27,0.0000,1.5000,1.5000,-0.0021,1.4993,0.0004,1.4996,-0.0009,1.5005
55.37,0.0000,1.5000,1.5000,-0.0022,1.4994,0.0004,1.4996,-0.0009,1.5005
55.47,0.0000,1.5000,1.5000,-0.0021,1.4993,0.0004,1.4996,-0.0008,1.5005
55.58,0.0000,1.5000,1.5000,-0.0021,1.4993,0.0004,1.4996,-0.0008,1.5005
55.68,0.0000,1.5000,1.5000,-0.0020,1.4993,0.0004,1.4997,-0.0008,1.5005
55.80,0.0000,1.5000,1.5000,-0.0020,1.4992,0.0005,1.4995,-0.0010,1.5005
55.90,0.0000,1.5000,1.5000,-0.0019,1.4991,0.0006,1.4994,-0.0011,1.5005
56.00,0.0000,1.5000,1.5000,-0.0019,1.4991,0.0005,1.4995,-0.0010,1.5005
56.12,0.0000,1.5000,1.5000,-0.0019,1.4991,0.0006,1.4994,-0.0011,1.5005
56.23,0.0000,1.5000,1.5000,-0.0020,1.4990,0.0005,1.4995,-0.0010,1.5005
56.33,0.0000,1.5000,1.5000,-0.0020,1.4990,0.0006,1.4994,-0.0010,1.5005
56.45,0.0000,1.5000,1.5000,-0.0020,1.4990,0.0005,1.4995,-0.0010,1.5005
56.57,0.0000,1.5000,1.5000,-0.0019,1.4990,0.0006,1.4994,-0.0011,1.5005
56.67,0.0000,1.5000,1.5000,-0.0020,1.4989,0.0005,1.4995,-0.0010,1.5005
56.79,0.0000,1.5000,1.5000,-0.0020,1.4989,0.0005,1.4995,-0.0009,1.5005
56.90,0.0000,1.5000,1.5000,-0.0020,1.4988,0.0005,1.4995,-0.0010,1.5005
57.00,0.0000,1.5000,1.5000,-0.0021,1.4990,0.0006,1.4994,-0.0011,1.5005
57.12,0.0000,1.5000,1.5000,-0.0021,1.4989,0.0005,1.4995,-0.0010,1.5005
57.23,0.0000,1.5000,1.5000,-0.0022,1.4989,0.0006,1.4994,-0.0010,1.5005
57.35,0.0000,1.5000,1.5000,-0.0022,1.4988,0.0006,1.4994,-0.0011,1.5005
57.45,0.0000,1.5000,1.5000,-0.0022,1.4989,0.0005,1.4995,-0.0010,1.5005
57.57,0.0000,1.5000,1.5000,-0.0022,1.4988,0.0006,1.4994,-0.0011,1.5005
57.67,0.0000,1.5000,1.5000,-0.0023,1.4988,0.0006,1.4994,-0.0011,1.5005
57.77,0.0000,1.5000,1.5000,-0.0021,1.4988,0.0005,1.4995,-0.0010,1.5005
57.88,0.0000,1.5000,1.5000,-0.0022,1.4988,0.0006,1.4994,-0.0010,1.5005
57.98,0.0000,1.5000,1.5000,-0.0022,1.4989,0.0005,1.4995,-0.0009,1.5005
58.10,0.0000,1.5000,1.5000,-0.0021,1.4989,0.0006,1.4994,-0.0010,1.5005
58.20,0.0000,1.5000,1.5000,-0.0021,1.4989,0.0005,1.4995,-0.0009,1.5005
58.32,0.0000,1.5000,1.5000,-0.0021,1.4989,0.0005,1.4995,-0.0009,1.5005
58.43,0.0000,1.5000,1.5000,-0.0021,1.4990,0.0005,1.4995,-0.0009,1.5005
58.55,0.0000,1.5000,1.5000,-0.0021,1.4990,0.0004,1.4996,-0.0009,1.5005
58.65,0.0000,1.5000,1.5000,-0.0022,1.4990,0.0006,1.4994,-0.0011,1.5005
58.77,0.0000,1.5000,1.5000,-0.0022,1.4990,0.0005,1.4995,-0.0010,1.5005
58.87,0.0000,1.5000,1.5000,-0.0022,1.4990,0.0005,1.4995,-0.0010,1.5005
58.98,0.0000,1.5000,1.5000,-0.0023,1.4990,0.0005,1.4995,-0.0009,1.5005
59.10,0.0000,1.5000,1.5000,-0.0024,1.4990,0.0005,1.4995,-0.0010,1.5005
59.20,0.0000,1.5000,1.5000,-0.0023,1.4990,0.0004,1.4996,-0.0008,1.5005
59.30,0.0000,1.5000,1.5000,-0.0022,1.4990,0.0004,1.4996,-0.0009,1.5005
59.42,0.0000,1.5000,1.5000,-0.0021,1.4991,0.0004,1.4996,-0.0009,1.5005
59.52,0.0000,1.5000,1.5000,-0.0021,1.4991,0.0003,1.4997,-0.0008,1.5005
59.63,0.0000,1.5000,1.5000,-0.0021,1.4991,0.0003,1.4997,-0.0008,1.5005
59.73,0.0000,1.5000,1.5000,-0.0021,1.4992,0.0004,1.4996,-0.0008,1.5005
59.85,0.0000,1.5000,1.5000,-0.0020,1.4993,0.0003,1.4997,-0.0008,1.5005
59.95,0.0000,1.5000,1.5000,-0.0021,1.4994,0.0003,1.4997,-0.0008,1.5005
60.07,0.0000,1.5000,1.5000,-0.0020,1.4992,0.0002,1.4998,-0.0006,1.5005
60.18,0.0000,1.5000,1.5000,-0.0019,1.4992,0.0003,1.4997,-0.0008,1.5005
60.28,0.0000,1.5000,1.5000,-0.0019,1.4992,0.0004,1.4996,-0.0009,1.5005
60.40,0.0000,1.5000,1.5000,-0.0018,1.4992,0.0005,1.4995,-0.0009,1.5005
60.50,0.0000,1.5000,1.5000,-0.0018,1.4993,0.0004,1.4996,-0.0009,1.5005
60.62,0.0000,1.5000,1.5000,-0.0018,1.4993,0.0005,1.4995,-0.0010,1.5005
60.73,0.0000,1.5000,1.5000,-0.0018,1.4993,0.0006,1.4994,-0.0011,1.5005
60.85,0.0000,1.5000,1.5000,-0.0018,1.4993,0.0006,1.4994,-0.0011,1.5005
60.97,0.0000,1.5000,1.5000,-0.0018,1.4992,0.0006,1.4994,-0.0010,1.5005
61.07,0.0000,1.5000,1.5000,-0.0019,1.4991,0.0006,1.4994,-0.0011,1.5005
61.18,0.0000,1.5000,1.5000,-0.0020,1.4991,0.0007,1.4993,-0.0011,1.5005
61.29,0.0000,1.5000,1.5000,-0.0019,1.4991,0.0006,1.4994,-0.0011,1.5005
61.40,0.0000,1.5000,1.5000,-0.0019,1.4991,0.0006,1.4994,-0.0010,1.5005
61.52,0.0000,1.5000,1.5000,-0.0019,1.4990,0.0006,1.4994,-0.0011,1.5005
61.63,0.0000,1.5000,1.5000,-0.0020,1.4990,0.0005,1.4995,-0.0010,1.5005
61.73,0.0000,1.5000,1.5000,-0.0019,1.4990,0.0004,1.4996,-0.0009,1.5005
61.83,0.0000,1.5000,1.5000,-0.0019,1.4989,0.0004,1.4996,-0.0009,1.5005
61.95,0.0000,1.5000,1.5000,-0.0019,1.4988,0.0003,1.4997,-0.0008,1.5005
62.05,0.0000,1.5000,1.5000,-0.0019,1.4988,0.0004,1.4996,-0.0008,1.5005
62.17,0.0000,1.5000,1.5000,-0.0019,1.4987,0.0003,1.4997,-0.0008,1.5005
62.27,0.0000,1.5000,1.5000,-0.0019,1.4988,0.0003,1.4997,-0.0008,1.5005
62.38,0.0000,1.5000,1.5000,-0.0018,1.4987,0.0003,1.4997,-0.0007,1.5005
62.50,0.0000,1.5000,1.5000,-0.0018,1.4987,0.0003,1.4997,-0.0008,1.5005
62.60,0.0000,1.5000,1.5000,-0.0017,1.4987,0.0003,1.4997,-0.0007,1.5005
62.70,0.0000,1.5000,1.5000,-0.0018,1.4987,0.0003,1.4997,-0.0008,1.5005
62.82,0.0000,1.5000,1.5000,-0.0018,1.4988,0.0003,1.4997,-0.0008,1.5005
62.93,0.0000,1.5000,1.5000,-0.0019,1.4989,0.0003,1.4998,-0.0007,1.5005
63.04,0.0000,1.5000,1.5000,-0.0018,1.4988,0.0003,1.4997,-0.0007,1.5005
63.15,0.0000,1.5000,1.5000,-0.0018,1.4989,0.0003,1.4997,-0.0008,1.5005
63.25,0.0000,1.5000,1.5000,-0.0017,1.4989,0.0004,1.4996,-0.0009,1.5005
63.35,0.0000,1.5000,1.5000,-0.0017,1.4989,0.0004,1.4996,-0.0009,1.5005
63.45,0.0000,1.5000,1.5000,-0.0017,1.4990,0.0005,1.4995,-0.0009,1.5005
63.55,0.0000,1.5000,1.5000,-0.0017,1.4989,0.0005,1.4995,-0.0010,1.5005
63.65,0.0000,1.5000,1.5000,-0.0018,1.4989,0.0005,1.4995,-0.0010,1.5005
63.77,0.0000,1.5000,1.5000,-0.0019,1.4989,0.0006,1.4994,-0.0011,1.5005
63.88,0.0000,1.5000,1.5000,-0.0020,1.4988,0.0005,1.4995,-0.0010,1.5005
63.98,0.0000,1.5000,1.5000,-0.0020,1.4989,0.0007,1.4993,-0.0011,1.5005
64.10,0.0000,1.5000,1.5000,-0.0021,1.4988,0.0006,1.4994,-0.0011,1.5005
64.20,0.0000,1.5000,1.5000,-0.0021,1.4989,0.0007,1.4993,-0.0012,1.5005
64.32,0.0000,1.5000,1.5000,-0.0021,1.4989,0.0006,1.4994,-0.0011,1.5005
64.42,0.0000,1.5000,1.5000,-0.0021,1.4988,0.0006,1.4994,-0.0011,1.5005
64.52,0.0000,1.5000,1.5000,-0.0021,1.4989,0.0006,1.4994,-0.0010,1.5005
64.62,0.0000,1.5000,1.5000,-0.0021,1.4990,0.0006,1.4994,-0.0011,1.5005
64.72,0.0000,1.5000,1.5000,-0.0022,1.4991,0.0005,1.4995,-0.0010,1.5005
64.83,0.0000,1.5000,1.5000,-0.0022,1.4990,0.0005,1.4995,-0.0010,1.5005
64.95,0.0000,1.5000,1.5000,-0.0021,1.4990,0.0005,1.4995,-0.0010,1.5005
65.05,0.0000,1.5000,1.5000,-0.0021,1.4992,0.0005,1.4995,-0.0010,1.5005
65.17,0.0000,1.5000,1.5000,-0.0021,1.4991,0.0005,1.4995,-0.0010,1.5005
65.27,0.0000,1.5000,1.5000,-0.0020,1.4991,0.0006,1.4994,-0.0011,1.5005
65.38,0.0000,1.5000,1.5000,-0.0019,1.4992,0.0005,1.4995,-0.0010,1.5005
65.49,0.0000,1.5000,1.5000,-0.0018,1.4992,0.0005,1.4995,-0.0010,1.5005
65.60,0.0000,1.5000,1.5000,-0.0018,1.4993,0.0005,1.4995,-0.0010,1.5005
65.72,0.0000,1.5000,1.5000,-0.0018,1.4992,0.0005,1.4996,-0.0009,1.5005
65.82,0.0000,1.5000,1.5000,-0.0018,1.4992,0.0004,1.4996,-0.0009,1.5005
65.92,0.0000,1.5000,1.5000,-0.0018,1.4991,0.0004,1.4996,-0.0009,1.5005
66.03,0.0000,1.5000,1.5000,-0.0018,1.4992,0.0004,1.4996,-0.0009,1.5005
66.15,0.0000,1.5000,1.5000,-0.0018,1.4991,0.0004,1.4996,-0.0009,1.5005
66.25,0.0000,1.5000,1.5000,-0.0019,1.4991,0.0005,1.4995,-0.0009,1.5005
66.37,0.0000,1.5000,1.5000,-0.0018,1.4991,0.0004,1.4996,-0.0009,1.5005
66.47,0.0000,1.5000,1.5000,-0.0018,1.4991,0.0005,1.4995,-0.0009,1.5005
66.58,0.0000,1.5000,1.5000,-0.0018,1.4990,0.0003,1.4997,-0.0008,1.5005
66.68,0.0000,1.5000,1.5000,-0.0019,1.4990,0.0003,1.4997,-0.0008,1.5005
66.80,0.0000,1.5000,1.5000,-0.0018,1.4989,0.0004,1.4996,-0.0009,1.5005
66.90,0.0000,1.5000,1.5000,-0.0019,1.4989,0.0004,1.4996,-0.0009,1.5005
67.00,0.0000,1.5000,1.5000,-0.0019,1.4989,0.0004,1.4996,-0.0009,1.5005
67.12,0.0000,1.5000,1.5000,-0.0019,1.4989,0.0004,1.4996,-0.0009,1.5005
67.22,0.0000,1.5000,1.5000,-0.0019,1.4988,0.0004,1.4996,-0.0008,1.5005
67.33,0.0000,1.5000,1.5000,-0.0020,1.4989,0.0003,1.4997,-0.0008,1.5005
67.44,0.0000,1.5000,1.5000,-0.0020,1.4989,0.0003,1.4997,-0.0008,1.5005
67.55,0.0000,1.5000,1.5000,-0.0020,1.4988,0.0002,1.4998,-0.0007,1.5005
67.65,0.0000,1.5000,1.5000,-0.0021,1.4988,0.0004,1.4996,-0.0008,1.5005
67.77,0.0000,1.5000,1.5000,-0.0021,1.4990,0.0004,1.4996,-0.0009,1.5005
67.87,0.0000,1.5000,1.5000,-0.0020,1.4989,0.0004,1.4996,-0.0009,1.5005
67.98,0.0000,1.5000,1.5000,-0.0019,1.4991,0.0004,1.4996,-0.0008,1.5005
68.09,0.0000,1.5000,1.5000,-0.0020,1.4990,0.0004,1.4996,-0.0009,1.5005
68.19,0.0000,1.5000,1.5000,-0.0021,1.4992,0.0004,1.4996,-0.0009,1.5005
68.30,0.0000,1.5000,1.5000,-0.0021,1.4992,0.0005,1.4995,-0.0010,1.5005
68.42,0.0000,1.5000,1.5000,-0.0021,1.4993,0.0001,1.4999,-0.0006,1.5005
68.52,0.0000,1.5000,1.5000,-0.0019,1.4990,0.0002,1.4998,-0.0007,1.5005
68.63,0.0000,1.5000,1.5000,-0.0018,1.4990,0.0002,1.4998,-0.0007,1.5005
68.75,0.0000,1.5000,1.5000,-0.0017,1.4989,0.0003,1.4997,-0.0007,1.5005
68.85,0.0000,1.5000,1.5000,-0.0018,1.4989,0.0004,1.4996,-0.0009,1.5005
68.97,0.0000,1.5000,1.5000,-0.0017,1.4988,0.0005,1.4996,-0.0009,1.5005
69.08,0.0000,1.5000,1.5000,-0.0016,1.4989,0.0003,1.4997,-0.0008,1.5005
69.18,0.0000,1.5000,1.5000,-0.0016,1.4988,0.0005,1.4995,-0.0010,1.5005
69.30,0.0000,1.5000,1.5000,-0.0018,1.4988,0.0004,1.4996,-0.0009,1.5005
69.40,0.0000,1.5000,1.5000,-0.0020,1.4986,0.0007,1.4993,-0.0011,1.5005
69.52,0.0000,1.5000,1.5000,-0.0021,1.4984,0.0008,1.4992,-0.0013,1.5005
69.62,0.0000,1.5000,1.5000,-0.0023,1.4983,0.0008,1.4992,-0.0013,1.5005
69.73,0.0000,1.5000,1.5000,-0.0024,1.4983,0.0009,1.4991,-0.0014,1.5005
69.83,0.0000,1.5000,1.5000,-0.0025,1.4982,0.0009,1.4991,-0.0014,1.5005
69.95,0.0000,1.5000,1.5000,-0.0025,1.4982,0.0010,1.4990,-0.0015,1.5005
70.05,0.0000,1.5000,1.5000,-0.0025,1.4982,0.0010,1.4990,-0.0015,1.5005
70.17,0.0000,1.5000,1.5000,-0.0025,1.4982,0.0009,1.4991,-0.0014,1.5005
70.27,0.0000,1.5000,1.5000,-0.0025,1.4983,0.0010,1.4990,-0.0015,1.5005
70.38,0.0000,1.5000,1.5000,-0.0026,1.4983,0.0010,1.4990,-0.0015,1.5005
70.48,0.0000,1.5000,1.5000,-0.0022,1.5002,0.0022,1.4978,-0.0027,1.5005
70.59,0.0000,1.5000,1.5000,-0.0020,1.5000,0.0017,1.4983,-0.0022,1.5005
70.70,0.0000,1.5000,1.5000,-0.0017,1.5005,0.0017,1.4983,-0.0022,1.5005
70.82,0.0000,1.5000,1.5000,-0.0014,1.5007,0.0017,1.4983,-0.0022,1.5005
70.92,0.0000,1.5000,1.5000,-0.0013,1.5008,0.0016,1.4984,-0.0021,1.5005
71.02,0.0000,1.5000,1.5000,-0.0015,1.5007,0.0023,1.4977,-0.0028,1.5005
71.13,0.0000,1.5000,1.5000,-0.0016,1.5002,0.0011,1.4989,-0.0016,1.5005
71.23,0.0000,1.5000,1.5000,-0.0011,1.5000,0.0016,1.4984,-0.0021,1.5005
71.35,0.0000,1.5000,1.5000,-0.0012,1.5002,0.0013,1.4987,-0.0017,1.5005
71.45,0.0000,1.5000,1.5000,-0.0012,1.4999,0.0013,1.4987,-0.0018,1.5005
71.57,0.0000,1.5000,1.5000,-0.0015,1.5002,0.0014,1.4986,-0.0019,1.5005
71.67,0.0000,1.5000,1.5000,-0.0015,1.5005,0.0012,1.4988,-0.0017,1.5005
71.77,0.0000,1.5000,1.5000,-0.0016,1.5009,0.0014,1.4986,-0.0019,1.5005
71.88,0.0000,1.5000,1.5000,-0.0016,1.5009,0.0013,1.4987,-0.0018,1.5005
71.98,0.0000,1.5000,1.5000,-0.0015,1.5012,0.0014,1.4986,-0.0019,1.5005
72.10,0.0000,1.5000,1.5000,-0.0015,1.5012,0.0015,1.4985,-0.0020,1.5005
72.20,0.0000,1.5000,1.5000,-0.0015,1.5012,0.0015,1.4985,-0.0019,1.5005
72.32,0.0000,1.5000,1.5000,-0.0015,1.5014,0.0016,1.4984,-0.0021,1.5005
72.43,0.0000,1.5000,1.5000,-0.0014,1.5014,0.0017,1.4983,-0.0022,1.5005
72.53,0.0000,1.5000,1.5000,-0.0015,1.5013,0.0017,1.4983,-0.0022,1.5005
72.63,0.0000,1.5000,1.5000,-0.0014,1.5014,0.0016,1.4984,-0.0020,1.5005
72.75,0.0000,1.5000,1.5000,-0.0014,1.5014,0.0016,1.4984,-0.0021,1.5005
72.85,0.0000,1.5000,1.5000,-0.0013,1.5013,0.0016,1.4984,-0.0021,1.5005
72.97,0.0000,1.5000,1.5000,-0.0013,1.5014,0.0015,1.4985,-0.0020,1.5005
73.07,0.0000,1.5000,1.5000,-0.0012,1.5014,0.0016,1.4984,-0.0021,1.5005
73.18,0.0000,1.5000,1.5000,-0.0013,1.5013,0.0016,1.4984,-0.0021,1.5005
73.30,0.0000,1.5000,1.5000,-0.0012,1.5013,0.0016,1.4984,-0.0021,1.5005
73.40,0.0000,1.5000,1.5000,-0.0013,1.5013,0.0016,1.4984,-0.0021,1.5005
73.52,0.0000,1.5000,1.5000,-0.0013,1.5013,0.0015,1.4985,-0.0020,1.5005
73.62,0.0000,1.5000,1.5000,-0.0013,1.5014,0.0015,1.4985,-0.0020,1.5005
73.73,0.0000,1.5000,1.5000,-0.0013,1.5014,0.0015,1.4985,-0.0020,1.5005
73.85,0.0000,1.5000,1.5000,-0.0013,1.5014,0.0014,1.4986,-0.0019,1.5005
73.97,0.0000,1.5000,1.5000,-0.0014,1.5014,0.0015,1.4985,-0.0020,1.5005
74.07,0.0000,1.5000,1.5000,-0.0013,1.5014,0.0014,1.4986,-0.0019,1.5005
74.18,0.0000,1.5000,1.5000,-0.0013,1.5014,0.0014,1.4986,-0.0019,1.5005
74.28,0.0000,1.5000,1.5000,-0.0013,1.5013,0.0015,1.4985,-0.0020,1.5005
74.38,0.0000,1.5000,1.5000,-0.0013,1.5013,0.0016,1.4984,-0.0021,1.5005
74.50,0.0000,1.5000,1.5000,-0.0014,1.5013,0.0016,1.4984,-0.0021,1.5005
74.60,0.0000,1.5000,1.5000,-0.0013,1.5012,0.0015,1.4985,-0.0020,1.5005
74.72,0.0000,1.5000,1.5000,-0.0013,1.5012,0.0017,1.4983,-0.0022,1.5005
74.82,0.0000,1.5000,1.5000,-0.0013,1.5011,0.0018,1.4982,-0.0022,1.5005
74.93,0.0000,1.5000,1.5000,-0.0014,1.5011,0.0017,1.4983,-0.0021,1.5005
75.03,0.0000,1.5000,1.5000,-0.0014,1.5011,0.0017,1.4983,-0.0022,1.5005
75.15,0.0000,1.5000,1.5000,-0.0014,1.5012,0.0016,1.4984,-0.0021,1.5005
75.25,0.0000,1.5000,1.5000,-0.0014,1.5011,0.0016,1.4984,-0.0021,1.5005
75.37,0.0000,1.5000,1.5000,-0.0014,1.5011,0.0015,1.4985,-0.0020,1.5005
75.47,0.0000,1.5000,1.5000,-0.0014,1.5011,0.0014,1.4986,-0.0019,1.5005
75.58,0.0000,1.5000,1.5000,-0.0015,1.5011,0.0013,1.4987,-0.0018,1.5005
75.70,0.0000,1.5000,1.5000,-0.0014,1.5011,0.0014,1.4986,-0.0019,1.5005
75.80,0.0000,1.5000,1.5000,-0.0014,1.5011,0.0014,1.4986,-0.0019,1.5005
75.90,0.0000,1.5000,1.5000,-0.0014,1.5011,0.0014,1.4986,-0.0018,1.5005
76.00,0.0000,1.5000,1.5000,-0.0014,1.5012,0.0014,1.4986,-0.0019,1.5005
76.10,0.0000,1.5000,1.5000,-0.0013,1.5012,0.0014,1.4986,-0.0019,1.5005
76.20,0.0000,1.5000,1.5000,-0.0013,1.5013,0.0013,1.4987,-0.0018,1.5005
76.32,0.0000,1.5000,1.5000,-0.0013,1.5012,0.0014,1.4986,-0.0019,1.5005
76.42,0.0000,1.5000,1.5000,-0.0013,1.5012,0.0014,1.4986,-0.0019,1.5005
76.53,0.0000,1.5000,1.5000,-0.0013,1.5012,0.0015,1.4985,-0.0020,1.5005
76.63,0.0000,1.5000,1.5000,-0.0013,1.5012,0.0015,1.4985,-0.0020,1.5005
76.74,0.0000,1.5000,1.5000,-0.0013,1.5012,0.0015,1.4985,-0.0020,1.5005
76.85,0.0000,1.5000,1.5000,-0.0012,1.5011,0.0015,1.4985,-0.0020,1.5005
76.95,0.0000,1.5000,1.5000,-0.0012,1.5011,0.0015,1.4985,-0.0020,1.5005
77.07,0.0000,1.5000,1.5000,-0.0012,1.5011,0.0014,1.4986,-0.0019,1.5005
77.18,0.0000,1.5000,1.5000,-0.0012,1.5011,0.0014,1.4986,-0.0018,1.5005
77.30,0.0000,1.5000,1.5000,-0.0011,1.5011,0.0014,1.4986,-0.0019,1.5005
77.40,0.0000,1.5000,1.5000,-0.0011,1.5011,0.0014,1.4986,-0.0018,1.5005
77.52,0.0000,1.5000,1.5000,-0.0012,1.5011,0.0014,1.4986,-0.0019,1.5005
